sbu,id,nameEn,nameZh,addressEn,addressZh,__typename,district_id,district_name_en,district_name_cn,property_type,property_type_code,district_property_type
mr_ind,B000025555,YUEN SHING IND BLDG,源盛工業大廈,1033 YEE KUK STREET WEST,醫局西街1033號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007232,STERLING CTR,定豐中心,11 CHEUNG YUE STREET,長裕街11號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007236,WING HONG CTR,永康中心,18 WING HONG STREET,永康街18號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000020168,HUNG CHEONG FTY BLDG,鴻昌工廠大廈,3 KWONG CHEUNG STREET,光昌街3號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007239,CENTRE 600,陸佰中心,82 KING LAM STREET,瓊林街82號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007929,HK SPINNERS IND BLDG (5),香港紗廠工業大廈 V 期,760 CHEUNG SHA WAN ROAD,長沙灣道760號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000024612,WAH SHING IND BLDG,華盛工業大廈,18 CHEUNG SHUN STREET,長順街18號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007916,HK IND CTR BLK B,香港工業中心 B 座,489-491 CASTLE PEAK ROAD,青山道489-491號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000019099,FAST IND BLDG,福至工業大廈,658 CASTLE PEAK ROAD,青山道658號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007244,DRAGON IND BLDG,龍翔工業大廈,93 KING LAM STREET,瓊林街93號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007229,PREMIER CTR,時豐中心,20 CHEUNG SHUN STREET,長順街20號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007230,KOWLOON PLAZA,九龍廣場,485 CASTLE PEAK ROAD,青山道485號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007234,TRUST CTR,時信中心,912-914 CHEUNG SHA WAN ROAD,長沙灣道912-914號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007930,HK SPINNERS IND BLDG (6),香港紗廠工業大廈 VI 期,481 CASTLE PEAK ROAD,青山道481號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007231,SIU WAI IND CTR,兆威工業大廈,29-33 WING HONG STREET,永康街29-33號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000022746,PRECIOUS IND CTR,柏裕工業中心,18 CHEUNG YUE STREET,長裕街18號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_comm,B000120992,83 Wing Hong Street,永康街83號,83 Wing Hong Street,永康街83號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000112480,83 King Lam Street Tower A,瓊林街83號A座,83 King Lam Street,瓊林街83號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000093889,NCB Innovation Centre,南商金融創新中心,888 Lai Chi Kok Road,荔枝角道888號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000083965,China Shipbuilding Tower,中國船舶大廈,650 Cheung Sha Wan Road,長沙灣道650號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000112481,83 King Lam Street Tower B,瓊林街83號B座,83 King Lam Street,瓊林街83號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000078476,Billion Plaza II,億京廣場II期,10 Cheung Yue Street,長裕街10號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000007233,Times Tower,時代中心,928-930 Cheung Sha Wan Road,長沙灣道928-930號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000071134,Excel Centre,卓匯中心,483A Castle Peak Road,青山道483A號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000007242,Comweb Plaza,經達廣場,12 Cheung Yue Street,長裕街12號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000024673,909 Cheung Sha Wan Road,長沙灣道909號,909 Cheung Sha Wan Road,長沙灣道909號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000053057,Clifford Centre,香港中心,778-784 Cheung Sha Wan Road,長沙灣道778-784號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000021067,Laford Centre,勵豐中心,838 Lai Chi Kok Road,荔枝角道838號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000055044,Kings Tower,擎天廣場,111 King Lam Street,瓊林街111號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000022528,Peninsula Tower,半島大廈,534-538 Castle Peak Road,青山道534-538號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000059580,Saxon Tower,西頓中心,7 Cheung Shun Street,長順街7號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000052931,Billion Plaza,億京廣場,8 Cheung Yue Street,長裕街8號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000022467,PeakCastle,PeakCastle,476 Castle Peak Road,青山道476號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000024831,West Gate Tower,西港都會中心,7 Wing Hong Street,永康街7號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000055081,D2 Place One,D2 Place One,9 Cheung Yee Street,長義街9號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000054979,Cheung Sha Wan Plaza Tower II,長沙灣廣場第二期,833 Cheung Sha Wan Road,長沙灣道833號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000054978,Cheung Sha Wan Plaza Tower I,長沙灣廣場第一期,833 Cheung Sha Wan Road,長沙灣道833號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_comm,B000021167,Laws Commercial Plaza,羅氏商業廣場,788 Cheung Sha Wan Road,長沙灣道788號,Building,6,Sham Shui Po District,深水埗區,Office,mr_comm,Sham Shui Po District_Office
mr_ind,B000023549,SUI YING IND BLDG,瑞英工業大廈,1 YUK YAT STREET,旭日街1號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007087,GEMSTAR TOWER,駿昇中心,23 MAN LOK STREET,民樂街23號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007486,HILDER CTR,富德中心,2 SUNG PING STREET,崇平街2號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007769,FOCAL IND CTR - B,富高工業中心B座,21 MAN LOK STREET,民樂街21號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007489,GUARDFORCE CENTRE,衛安中心,3 HOK YUEN STREET EAST,鶴園東街3號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007892,HARBOUR CTR TOWER 2,維港中心2座,8 HOK CHEUNG STREET,鶴翔街8號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000019657,HENG NGAI JEWELRY CTR,恆藝珠寶中心,4 HOK YUEN STREET EAST,鶴園東街4號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000056050,WINNER BLDG,榮業大廈,32-40 MAN YUE STREET,民裕街32-40號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000022089,NEW LEE WAH CENTRE,新利華中心,88 TO KWA WAN ROAD,土瓜灣道88號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007169,KAISER ESTATE PHASE 3,凱旋工商中心3期,9-11A HOK YUEN STREET,鶴園街9-11A號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007168,KAISER ESTATE PHASE 2,凱旋工商中心2期,47-53 MAN YUE STREET,民裕街47-53號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007485,FU HANG INDUSTRIAL BUILDING,富恆工業大廈,1 HOK YUEN STREET EAST,鶴園東街1號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007768,FOCAL IND CTR - A,富高工業中心A座,21 MAN LOK STREET,民樂街21號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007488,ELDEX IND BLDG,義達工業大廈,21 MA TAU WAI ROAD,馬頭圍道21號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000007891,HARBOUR CTR TOWER 1,維港中心1座,1 HOK CHEUNG STREET,鶴翔街1號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_ind,B000054107,KAISER ESTATE PHASE 1,凱旋工商中心1期,37-45 MAN YUE STREET,民裕街37-45號,Building,7,Kowloon City District,九龍城區,Industrial,mr_ind,Kowloon City District_Industrial
mr_comm,B000064359,The Metropolis Tower,都會大廈,10 Metropolis Drive,都會道10號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_comm,B000063784,The Harbourfront Tower 2,海濱廣場二座,18-22 Tak Fung Street,德豐街18-22號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_comm,B000007890,Hunghom Commercial Centre B,紅磡商業中心B座,37-39 Ma Tau Wai Road,馬頭圍道37-39號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_comm,B000063833,The Harbourfront Tower 1,海濱廣場一座,18-22 Tak Fung Street,德豐街18-22號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_comm,B000007088,Peninsula Square,半島廣場,18 Sung On Street,祟安街18號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_comm,B000007889,Hunghom Commercial Centre A,紅磡商業中心A座,37-39 Ma Tau Wai Road,馬頭圍道37-39號,Building,7,Kowloon City District,九龍城區,Office,mr_comm,Kowloon City District_Office
mr_ind,B000103151,HORIZON EAST,東傲,1 TSAT PO STREET,七寶街1號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000062682,MIDAS PLAZA,勤達中心,1 TAI YAU STREET,大有街1號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000025014,WING SUM 2ND IND BLDG,榮森工業第二大廈,12-14 SAM CHUK STREET,三祝街12-14號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000021792,MAX TRADE CTR,萬昌中心,23 LUK HOP STREET,六合街23號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000022103,NEW TREND CTR,新時代工貿商業中心,704 PRINCE EDWARD ROAD EAST,太子道東704號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000018309,CANNY IND BLDG,佳力工業大廈,33 TAI YAU STREET,大有街33號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000022097,NEW TECH PLAZA,新科技廣場,34 TAI YAU STREET,大有街34號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000021509,LUK HOP IND BLDG,六合工業大廈,8 LUK HOP STREET,六合街8號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000025128,WONG KING IND BLDG,旺景工業大廈,192 CHOI HUNG ROAD,彩虹道192號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_ind,B000021164,LAURELS IND CTR,泰力工業中心,32 TAI YAU STREET,大有街32號,Building,8,Wong Tai Sin District,黃大仙區,Industrial,mr_ind,Wong Tai Sin District_Industrial
mr_comm,B000111508,The Burrow,The Burrow,212 Choi Hung Road,彩虹道212號,Building,8,Wong Tai Sin District,黃大仙區,Office,mr_comm,Wong Tai Sin District_Office
mr_comm,B000080050,On Tin Centre,安田中心,1-3 Sheung Hei Street,雙喜街1-3號,Building,8,Wong Tai Sin District,黃大仙區,Office,mr_comm,Wong Tai Sin District_Office
mr_comm,B000059457,One Portside,宏基中心一期,29 Tai Yau Street,大有街29號,Building,8,Wong Tai Sin District,黃大仙區,Office,mr_comm,Wong Tai Sin District_Office
mr_comm,B000080611,Maxgrand Plaza,萬迪廣場,3 Tai Yau Street,大有街3號,Building,8,Wong Tai Sin District,黃大仙區,Office,mr_comm,Wong Tai Sin District_Office
mr_comm,B000066796,Win Plaza,匯達商業中心,9 Sheung Hei Street,雙喜街9號,Building,8,Wong Tai Sin District,黃大仙區,Office,mr_comm,Wong Tai Sin District_Office
